mrr,map,ndcg,precision_at_1,precision_at_2,precision_at_3,precision_at_4,precision_at_5,precision_at_10,user_id,algorithm
0.14285714285714285,0.18253968253968253,0.3889580943680543,0.0,0.0,0.0,0.0,0.0,0.2,79,CS-SCSA_PLUS-SCSA_PLUS_V3
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,81,CS-SCSA_PLUS-SCSA_PLUS_V3
1.0,0.5412698412698413,0.773161590685251,1.0,0.5,0.3333333333333333,0.25,0.2,0.5,1,SC-STATE_ART-SCSA_PLUS_V3
0.14285714285714285,0.17142857142857143,0.38162168437253385,0.0,0.0,0.0,0.0,0.0,0.2,2,SC-STATE_ART-SCSA_PLUS_V3
0.3333333333333333,0.2851851851851852,0.511558309303655,0.0,0.0,0.3333333333333333,0.25,0.2,0.3,3,SC-STATE_ART-SCSA_PLUS_V3
0.3333333333333333,0.5845238095238094,0.7089874950249131,0.0,0.0,0.3333333333333333,0.5,0.6,0.7,4,SC-STATE_ART-SCSA_PLUS_V3
0.3333333333333333,0.5566326530612244,0.6942762582994471,0.0,0.0,0.3333333333333333,0.5,0.4,0.7,5,SC-STATE_ART-SCSA_PLUS_V3
1.0,0.6756802721088436,0.8507697982583751,1.0,0.5,0.6666666666666666,0.5,0.4,0.7,6,SC-STATE_ART-SCSA_PLUS_V3
1.0,0.7496598639455783,0.8864065699084178,1.0,0.5,0.6666666666666666,0.75,0.6,0.7,7,SC-STATE_ART-SCSA_PLUS_V3
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8,SC-STATE_ART-SCSA_PLUS_V3
0.2,0.3047619047619048,0.5115075476638682,0.0,0.0,0.0,0.0,0.2,0.4,9,SC-STATE_ART-SCSA_PLUS_V3
1.0,0.8073412698412699,0.9249372331423046,1.0,1.0,0.6666666666666666,0.75,0.6,0.8,10,SC-STATE_ART-SCSA_PLUS_V3
1.0,0.8388888888888889,0.9384745935215791,1.0,1.0,0.6666666666666666,0.75,0.8,0.8,11,SC-STATE_ART-SCSA_PLUS_V3
1.0,0.83015873015873,0.9409528262193453,1.0,1.0,1.0,0.75,0.6,0.6,12,SC-STATE_ART-SCSA_PLUS_V3
0.2,0.24074074074074073,0.45846073882962946,0.0,0.0,0.0,0.0,0.2,0.3,13,SC-STATE_ART-SCSA_PLUS_V3
1.0,0.7611111111111111,0.9052181617170642,1.0,1.0,0.6666666666666666,0.5,0.6,0.4,15,SC-STATE_ART-SCSA_PLUS_V3
0.5,0.4666666666666666,0.6447841584694202,0.0,0.5,0.3333333333333333,0.25,0.4,0.3,16,SC-STATE_ART-SCSA_PLUS_V3
0.14285714285714285,0.14285714285714285,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.1,17,SC-STATE_ART-SCSA_PLUS_V3
,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,SC-STATE_ART-SCSA_PLUS_V3
1.0,0.9765432098765433,0.9937947856332163,1.0,1.0,1.0,1.0,1.0,0.9,19,SC-STATE_ART-SCSA_PLUS_V3
0.14285714285714285,0.17142857142857143,0.38162168437253385,0.0,0.0,0.0,0.0,0.0,0.2,20,SC-STATE_ART-SCSA_PLUS_V3
1.0,0.6676190476190476,0.8510380730119949,1.0,0.5,0.6666666666666666,0.5,0.6,0.5,21,SC-STATE_ART-SCSA_PLUS_V3
1.0,0.663888888888889,0.8602762833296762,1.0,1.0,0.6666666666666666,0.5,0.4,0.5,22,SC-STATE_ART-SCSA_PLUS_V3
0.1,0.1,0.2890648263178879,0.0,0.0,0.0,0.0,0.0,0.1,23,SC-STATE_ART-SCSA_PLUS_V3
0.5,0.604251700680272,0.7493211223323234,0.0,0.5,0.6666666666666666,0.5,0.4,0.7,24,SC-STATE_ART-SCSA_PLUS_V3
0.3333333333333333,0.6427579365079366,0.73672839926874,0.0,0.0,0.3333333333333333,0.5,0.6,0.8,25,SC-STATE_ART-SCSA_PLUS_V3
1.0,0.7232993197278912,0.8867592887894689,1.0,1.0,0.6666666666666666,0.5,0.4,0.7,26,SC-STATE_ART-SCSA_PLUS_V3
1.0,0.8782627865961199,0.9504206262110482,1.0,1.0,0.6666666666666666,0.75,0.8,0.9,27,SC-STATE_ART-SCSA_PLUS_V3
0.1,0.1,0.2890648263178879,0.0,0.0,0.0,0.0,0.0,0.1,28,SC-STATE_ART-SCSA_PLUS_V3
1.0,0.83015873015873,0.9409528262193453,1.0,1.0,1.0,0.75,0.6,0.6,29,SC-STATE_ART-SCSA_PLUS_V3
1.0,0.7759259259259258,0.9188490368414886,1.0,1.0,1.0,0.75,0.6,0.6,30,SC-STATE_ART-SCSA_PLUS_V3
0.3333333333333333,0.40208333333333335,0.5993138969864685,0.0,0.0,0.3333333333333333,0.5,0.4,0.4,31,SC-STATE_ART-SCSA_PLUS_V3
,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,SC-STATE_ART-SCSA_PLUS_V3
1.0,0.7232993197278912,0.8867592887894689,1.0,1.0,0.6666666666666666,0.5,0.4,0.7,33,SC-STATE_ART-SCSA_PLUS_V3
1.0,0.6428571428571428,0.8175295903539445,1.0,0.5,0.3333333333333333,0.25,0.2,0.2,34,SC-STATE_ART-SCSA_PLUS_V3
0.125,0.125,0.31546487678572877,0.0,0.0,0.0,0.0,0.0,0.1,35,SC-STATE_ART-SCSA_PLUS_V3
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36,SC-STATE_ART-SCSA_PLUS_V3
1.0,0.8773809523809524,0.958214983820857,1.0,1.0,1.0,0.75,0.8,0.6,37,SC-STATE_ART-SCSA_PLUS_V3
1.0,0.9060405643738976,0.9667147927059907,1.0,1.0,1.0,0.75,0.8,0.9,38,SC-STATE_ART-SCSA_PLUS_V3
1.0,0.9206845238095238,0.9752652438087496,1.0,1.0,1.0,1.0,0.8,0.8,39,SC-STATE_ART-SCSA_PLUS_V3
0.5,0.5976190476190476,0.7407274048032711,0.0,0.5,0.6666666666666666,0.75,0.6,0.5,40,SC-STATE_ART-SCSA_PLUS_V3
1.0,0.5074074074074074,0.7461976723150332,1.0,0.5,0.3333333333333333,0.25,0.2,0.3,41,SC-STATE_ART-SCSA_PLUS_V3
0.25,0.35297619047619044,0.5501555404615289,0.0,0.0,0.0,0.25,0.2,0.4,42,SC-STATE_ART-SCSA_PLUS_V3
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,43,SC-STATE_ART-SCSA_PLUS_V3
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,44,SC-STATE_ART-SCSA_PLUS_V3
1.0,0.9626543209876544,0.9895948844467957,1.0,1.0,1.0,1.0,1.0,0.9,45,SC-STATE_ART-SCSA_PLUS_V3
1.0,0.9060405643738976,0.9667147927059907,1.0,1.0,1.0,0.75,0.8,0.9,46,SC-STATE_ART-SCSA_PLUS_V3
1.0,0.9060405643738976,0.9667147927059907,1.0,1.0,1.0,0.75,0.8,0.9,47,SC-STATE_ART-SCSA_PLUS_V3
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,48,SC-STATE_ART-SCSA_PLUS_V3
0.5,0.5425925925925926,0.7123317756416025,0.0,0.5,0.3333333333333333,0.5,0.6,0.6,49,SC-STATE_ART-SCSA_PLUS_V3
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50,SC-STATE_ART-SCSA_PLUS_V3
0.25,0.4023809523809524,0.5849654724986935,0.0,0.0,0.0,0.25,0.2,0.5,51,SC-STATE_ART-SCSA_PLUS_V3
1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.5,0.4,0.2,53,SC-STATE_ART-SCSA_PLUS_V3
0.5,0.4571428571428572,0.6574017496914832,0.0,0.5,0.3333333333333333,0.5,0.4,0.4,54,SC-STATE_ART-SCSA_PLUS_V3
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,55,SC-STATE_ART-SCSA_PLUS_V3
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,57,SC-STATE_ART-SCSA_PLUS_V3
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,58,SC-STATE_ART-SCSA_PLUS_V3
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,59,SC-STATE_ART-SCSA_PLUS_V3
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,60,SC-STATE_ART-SCSA_PLUS_V3
1.0,0.9765432098765433,0.9937947856332163,1.0,1.0,1.0,1.0,1.0,0.9,61,SC-STATE_ART-SCSA_PLUS_V3
0.1111111111111111,0.1111111111111111,0.3010299956639812,0.0,0.0,0.0,0.0,0.0,0.1,62,SC-STATE_ART-SCSA_PLUS_V3
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,63,SC-STATE_ART-SCSA_PLUS_V3
0.5,0.7856701940035273,0.8328978515038055,0.0,0.5,0.6666666666666666,0.75,0.8,0.9,66,SC-STATE_ART-SCSA_PLUS_V3
0.5,0.5222222222222221,0.7045143510250984,0.0,0.5,0.6666666666666666,0.5,0.4,0.5,67,SC-STATE_ART-SCSA_PLUS_V3
0.3333333333333333,0.6427579365079366,0.73672839926874,0.0,0.0,0.3333333333333333,0.5,0.6,0.8,68,SC-STATE_ART-SCSA_PLUS_V3
0.25,0.4556878306878307,0.6222783806289391,0.0,0.0,0.0,0.25,0.4,0.6,70,SC-STATE_ART-SCSA_PLUS_V3
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,71,SC-STATE_ART-SCSA_PLUS_V3
1.0,0.9765432098765433,0.9937947856332163,1.0,1.0,1.0,1.0,1.0,0.9,72,SC-STATE_ART-SCSA_PLUS_V3
0.25,0.3673611111111111,0.5598144536257148,0.0,0.0,0.0,0.25,0.4,0.4,73,SC-STATE_ART-SCSA_PLUS_V3
0.5,0.44999999999999996,0.6492233278282461,0.0,0.5,0.3333333333333333,0.25,0.4,0.4,74,SC-STATE_ART-SCSA_PLUS_V3
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,76,SC-STATE_ART-SCSA_PLUS_V3
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,77,SC-STATE_ART-SCSA_PLUS_V3
,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78,SC-STATE_ART-SCSA_PLUS_V3
1.0,0.9888888888888889,0.9971876401972103,1.0,1.0,1.0,1.0,1.0,0.9,79,SC-STATE_ART-SCSA_PLUS_V3
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,81,SC-STATE_ART-SCSA_PLUS_V3
1.0,0.5412698412698413,0.773161590685251,1.0,0.5,0.3333333333333333,0.25,0.2,0.5,1,SC-SCSA_PLUS-SCSA_PLUS_V3
0.14285714285714285,0.17142857142857143,0.38162168437253385,0.0,0.0,0.0,0.0,0.0,0.2,2,SC-SCSA_PLUS-SCSA_PLUS_V3
0.3333333333333333,0.2851851851851852,0.511558309303655,0.0,0.0,0.3333333333333333,0.25,0.2,0.3,3,SC-SCSA_PLUS-SCSA_PLUS_V3
0.3333333333333333,0.5845238095238094,0.7089874950249131,0.0,0.0,0.3333333333333333,0.5,0.6,0.7,4,SC-SCSA_PLUS-SCSA_PLUS_V3
0.3333333333333333,0.5566326530612244,0.6942762582994471,0.0,0.0,0.3333333333333333,0.5,0.4,0.7,5,SC-SCSA_PLUS-SCSA_PLUS_V3
1.0,0.6756802721088436,0.8507697982583751,1.0,0.5,0.6666666666666666,0.5,0.4,0.7,6,SC-SCSA_PLUS-SCSA_PLUS_V3
1.0,0.7496598639455783,0.8864065699084178,1.0,0.5,0.6666666666666666,0.75,0.6,0.7,7,SC-SCSA_PLUS-SCSA_PLUS_V3
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8,SC-SCSA_PLUS-SCSA_PLUS_V3
0.2,0.3047619047619048,0.5115075476638682,0.0,0.0,0.0,0.0,0.2,0.4,9,SC-SCSA_PLUS-SCSA_PLUS_V3
1.0,0.8073412698412699,0.9249372331423046,1.0,1.0,0.6666666666666666,0.75,0.6,0.8,10,SC-SCSA_PLUS-SCSA_PLUS_V3
1.0,0.9626543209876544,0.9895948844467957,1.0,1.0,1.0,1.0,1.0,0.9,11,SC-SCSA_PLUS-SCSA_PLUS_V3
1.0,0.83015873015873,0.9409528262193453,1.0,1.0,1.0,0.75,0.6,0.6,12,SC-SCSA_PLUS-SCSA_PLUS_V3
0.2,0.24074074074074073,0.45846073882962946,0.0,0.0,0.0,0.0,0.2,0.3,13,SC-SCSA_PLUS-SCSA_PLUS_V3
1.0,0.7611111111111111,0.9052181617170642,1.0,1.0,0.6666666666666666,0.5,0.6,0.4,15,SC-SCSA_PLUS-SCSA_PLUS_V3
0.5,0.4666666666666666,0.6447841584694202,0.0,0.5,0.3333333333333333,0.25,0.4,0.3,16,SC-SCSA_PLUS-SCSA_PLUS_V3
0.14285714285714285,0.14285714285714285,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.1,17,SC-SCSA_PLUS-SCSA_PLUS_V3
,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,SC-SCSA_PLUS-SCSA_PLUS_V3
1.0,0.9765432098765433,0.9937947856332163,1.0,1.0,1.0,1.0,1.0,0.9,19,SC-SCSA_PLUS-SCSA_PLUS_V3
0.14285714285714285,0.17142857142857143,0.38162168437253385,0.0,0.0,0.0,0.0,0.0,0.2,20,SC-SCSA_PLUS-SCSA_PLUS_V3
1.0,0.6676190476190476,0.8510380730119949,1.0,0.5,0.6666666666666666,0.5,0.6,0.5,21,SC-SCSA_PLUS-SCSA_PLUS_V3
1.0,0.663888888888889,0.8602762833296762,1.0,1.0,0.6666666666666666,0.5,0.4,0.5,22,SC-SCSA_PLUS-SCSA_PLUS_V3
0.1,0.1,0.2890648263178879,0.0,0.0,0.0,0.0,0.0,0.1,23,SC-SCSA_PLUS-SCSA_PLUS_V3
0.5,0.604251700680272,0.7493211223323234,0.0,0.5,0.6666666666666666,0.5,0.4,0.7,24,SC-SCSA_PLUS-SCSA_PLUS_V3
0.3333333333333333,0.6427579365079366,0.73672839926874,0.0,0.0,0.3333333333333333,0.5,0.6,0.8,25,SC-SCSA_PLUS-SCSA_PLUS_V3
1.0,0.7232993197278912,0.8867592887894689,1.0,1.0,0.6666666666666666,0.5,0.4,0.7,26,SC-SCSA_PLUS-SCSA_PLUS_V3
1.0,0.8782627865961199,0.9504206262110482,1.0,1.0,0.6666666666666666,0.75,0.8,0.9,27,SC-SCSA_PLUS-SCSA_PLUS_V3
0.1,0.1,0.2890648263178879,0.0,0.0,0.0,0.0,0.0,0.1,28,SC-SCSA_PLUS-SCSA_PLUS_V3
1.0,0.83015873015873,0.9409528262193453,1.0,1.0,1.0,0.75,0.6,0.6,29,SC-SCSA_PLUS-SCSA_PLUS_V3
1.0,0.7759259259259258,0.9188490368414886,1.0,1.0,1.0,0.75,0.6,0.6,30,SC-SCSA_PLUS-SCSA_PLUS_V3
0.3333333333333333,0.40208333333333335,0.5993138969864685,0.0,0.0,0.3333333333333333,0.5,0.4,0.4,31,SC-SCSA_PLUS-SCSA_PLUS_V3
,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,SC-SCSA_PLUS-SCSA_PLUS_V3
1.0,0.7232993197278912,0.8867592887894689,1.0,1.0,0.6666666666666666,0.5,0.4,0.7,33,SC-SCSA_PLUS-SCSA_PLUS_V3
1.0,0.6428571428571428,0.8175295903539445,1.0,0.5,0.3333333333333333,0.25,0.2,0.2,34,SC-SCSA_PLUS-SCSA_PLUS_V3
0.125,0.125,0.31546487678572877,0.0,0.0,0.0,0.0,0.0,0.1,35,SC-SCSA_PLUS-SCSA_PLUS_V3
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36,SC-SCSA_PLUS-SCSA_PLUS_V3
1.0,0.8773809523809524,0.958214983820857,1.0,1.0,1.0,0.75,0.8,0.6,37,SC-SCSA_PLUS-SCSA_PLUS_V3
1.0,0.9060405643738976,0.9667147927059907,1.0,1.0,1.0,0.75,0.8,0.9,38,SC-SCSA_PLUS-SCSA_PLUS_V3
1.0,0.9206845238095238,0.9752652438087496,1.0,1.0,1.0,1.0,0.8,0.8,39,SC-SCSA_PLUS-SCSA_PLUS_V3
0.5,0.5976190476190476,0.7407274048032711,0.0,0.5,0.6666666666666666,0.75,0.6,0.5,40,SC-SCSA_PLUS-SCSA_PLUS_V3
1.0,0.5074074074074074,0.7461976723150332,1.0,0.5,0.3333333333333333,0.25,0.2,0.3,41,SC-SCSA_PLUS-SCSA_PLUS_V3
0.25,0.35297619047619044,0.5501555404615289,0.0,0.0,0.0,0.25,0.2,0.4,42,SC-SCSA_PLUS-SCSA_PLUS_V3
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,43,SC-SCSA_PLUS-SCSA_PLUS_V3
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,44,SC-SCSA_PLUS-SCSA_PLUS_V3
1.0,0.9626543209876544,0.9895948844467957,1.0,1.0,1.0,1.0,1.0,0.9,45,SC-SCSA_PLUS-SCSA_PLUS_V3
1.0,0.9060405643738976,0.9667147927059907,1.0,1.0,1.0,0.75,0.8,0.9,46,SC-SCSA_PLUS-SCSA_PLUS_V3
1.0,0.9060405643738976,0.9667147927059907,1.0,1.0,1.0,0.75,0.8,0.9,47,SC-SCSA_PLUS-SCSA_PLUS_V3
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,48,SC-SCSA_PLUS-SCSA_PLUS_V3
0.5,0.5425925925925926,0.7123317756416025,0.0,0.5,0.3333333333333333,0.5,0.6,0.6,49,SC-SCSA_PLUS-SCSA_PLUS_V3
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50,SC-SCSA_PLUS-SCSA_PLUS_V3
0.25,0.4023809523809524,0.5849654724986935,0.0,0.0,0.0,0.25,0.2,0.5,51,SC-SCSA_PLUS-SCSA_PLUS_V3
1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.5,0.4,0.2,53,SC-SCSA_PLUS-SCSA_PLUS_V3
0.5,0.4571428571428572,0.6574017496914832,0.0,0.5,0.3333333333333333,0.5,0.4,0.4,54,SC-SCSA_PLUS-SCSA_PLUS_V3
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,55,SC-SCSA_PLUS-SCSA_PLUS_V3
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,57,SC-SCSA_PLUS-SCSA_PLUS_V3
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,58,SC-SCSA_PLUS-SCSA_PLUS_V3
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,59,SC-SCSA_PLUS-SCSA_PLUS_V3
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,60,SC-SCSA_PLUS-SCSA_PLUS_V3
1.0,0.9765432098765433,0.9937947856332163,1.0,1.0,1.0,1.0,1.0,0.9,61,SC-SCSA_PLUS-SCSA_PLUS_V3
0.1111111111111111,0.1111111111111111,0.3010299956639812,0.0,0.0,0.0,0.0,0.0,0.1,62,SC-SCSA_PLUS-SCSA_PLUS_V3
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,63,SC-SCSA_PLUS-SCSA_PLUS_V3
0.5,0.7856701940035273,0.8328978515038055,0.0,0.5,0.6666666666666666,0.75,0.8,0.9,66,SC-SCSA_PLUS-SCSA_PLUS_V3
0.5,0.5222222222222221,0.7045143510250984,0.0,0.5,0.6666666666666666,0.5,0.4,0.5,67,SC-SCSA_PLUS-SCSA_PLUS_V3
0.3333333333333333,0.6427579365079366,0.73672839926874,0.0,0.0,0.3333333333333333,0.5,0.6,0.8,68,SC-SCSA_PLUS-SCSA_PLUS_V3
0.25,0.4556878306878307,0.6222783806289391,0.0,0.0,0.0,0.25,0.4,0.6,70,SC-SCSA_PLUS-SCSA_PLUS_V3
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,71,SC-SCSA_PLUS-SCSA_PLUS_V3
1.0,0.9765432098765433,0.9937947856332163,1.0,1.0,1.0,1.0,1.0,0.9,72,SC-SCSA_PLUS-SCSA_PLUS_V3
0.25,0.3673611111111111,0.5598144536257148,0.0,0.0,0.0,0.25,0.4,0.4,73,SC-SCSA_PLUS-SCSA_PLUS_V3
0.5,0.44999999999999996,0.6492233278282461,0.0,0.5,0.3333333333333333,0.25,0.4,0.4,74,SC-SCSA_PLUS-SCSA_PLUS_V3
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,76,SC-SCSA_PLUS-SCSA_PLUS_V3
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,77,SC-SCSA_PLUS-SCSA_PLUS_V3
,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78,SC-SCSA_PLUS-SCSA_PLUS_V3
1.0,0.9888888888888889,0.9971876401972103,1.0,1.0,1.0,1.0,1.0,0.9,79,SC-SCSA_PLUS-SCSA_PLUS_V3
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,81,SC-SCSA_PLUS-SCSA_PLUS_V3
0.2,0.3047619047619048,0.5115075476638682,0.0,0.0,0.0,0.0,0.2,0.4,1,SCSA-STATE_ART-SCSA_PLUS_V3
1.0,0.8644345238095238,0.9466454870600814,1.0,1.0,0.6666666666666666,0.75,0.8,0.8,2,SCSA-STATE_ART-SCSA_PLUS_V3
0.25,0.26785714285714285,0.46845052016107697,0.0,0.0,0.0,0.25,0.2,0.2,3,SCSA-STATE_ART-SCSA_PLUS_V3
0.3333333333333333,0.5160714285714285,0.6635732618910778,0.0,0.0,0.3333333333333333,0.25,0.4,0.6,4,SCSA-STATE_ART-SCSA_PLUS_V3
0.14285714285714285,0.18253968253968253,0.3889580943680543,0.0,0.0,0.0,0.0,0.0,0.2,5,SCSA-STATE_ART-SCSA_PLUS_V3
0.3333333333333333,0.29166666666666663,0.5,0.0,0.0,0.3333333333333333,0.25,0.2,0.2,6,SCSA-STATE_ART-SCSA_PLUS_V3
0.2,0.24074074074074073,0.45846073882962946,0.0,0.0,0.0,0.0,0.2,0.3,7,SCSA-STATE_ART-SCSA_PLUS_V3
1.0,0.7972222222222223,0.9053568677805113,1.0,0.5,0.6666666666666666,0.75,0.8,0.8,8,SCSA-STATE_ART-SCSA_PLUS_V3
0.25,0.5304421768707482,0.6631747728725315,0.0,0.0,0.0,0.25,0.4,0.7,9,SCSA-STATE_ART-SCSA_PLUS_V3
0.3333333333333333,0.4695767195767196,0.6432558214679751,0.0,0.0,0.3333333333333333,0.25,0.4,0.6,10,SCSA-STATE_ART-SCSA_PLUS_V3
0.5,0.6208333333333332,0.7536266569037414,0.0,0.5,0.6666666666666666,0.5,0.6,0.6,11,SCSA-STATE_ART-SCSA_PLUS_V3
0.25,0.4910714285714286,0.6389751319299919,0.0,0.0,0.0,0.25,0.4,0.6,12,SCSA-STATE_ART-SCSA_PLUS_V3
1.0,0.5166666666666666,0.7597974756082397,1.0,0.5,0.3333333333333333,0.25,0.2,0.4,13,SCSA-STATE_ART-SCSA_PLUS_V3
1.0,0.7958333333333333,0.9238417859169579,1.0,1.0,0.6666666666666666,0.75,0.8,0.6,15,SCSA-STATE_ART-SCSA_PLUS_V3
0.2,0.2,0.38685280723454163,0.0,0.0,0.0,0.0,0.2,0.1,16,SCSA-STATE_ART-SCSA_PLUS_V3
0.16666666666666666,0.16666666666666666,0.3562071871080222,0.0,0.0,0.0,0.0,0.0,0.1,17,SCSA-STATE_ART-SCSA_PLUS_V3
0.125,0.125,0.31546487678572877,0.0,0.0,0.0,0.0,0.0,0.1,18,SCSA-STATE_ART-SCSA_PLUS_V3
1.0,0.9626543209876544,0.9895948844467957,1.0,1.0,1.0,1.0,1.0,0.9,19,SCSA-STATE_ART-SCSA_PLUS_V3
0.125,0.1625,0.3706656904013186,0.0,0.0,0.0,0.0,0.0,0.2,20,SCSA-STATE_ART-SCSA_PLUS_V3
0.14285714285714285,0.14285714285714285,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.1,21,SCSA-STATE_ART-SCSA_PLUS_V3
1.0,0.5806878306878306,0.7945570282173817,1.0,0.5,0.3333333333333333,0.25,0.4,0.6,22,SCSA-STATE_ART-SCSA_PLUS_V3
,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,SCSA-STATE_ART-SCSA_PLUS_V3
1.0,0.7342857142857143,0.8954442351097145,1.0,1.0,0.6666666666666666,0.5,0.6,0.5,24,SCSA-STATE_ART-SCSA_PLUS_V3
1.0,0.8412257495590829,0.9196461703481418,1.0,0.5,0.6666666666666666,0.75,0.8,0.9,25,SCSA-STATE_ART-SCSA_PLUS_V3
1.0,0.6555555555555556,0.8395700624665824,1.0,0.5,0.6666666666666666,0.5,0.4,0.3,26,SCSA-STATE_ART-SCSA_PLUS_V3
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,27,SCSA-STATE_ART-SCSA_PLUS_V3
0.1,0.1,0.2890648263178879,0.0,0.0,0.0,0.0,0.0,0.1,28,SCSA-STATE_ART-SCSA_PLUS_V3
1.0,0.6370370370370371,0.8357173251870647,1.0,0.5,0.6666666666666666,0.5,0.4,0.6,29,SCSA-STATE_ART-SCSA_PLUS_V3
1.0,0.8956845238095238,0.9641803458261542,1.0,1.0,1.0,0.75,0.8,0.8,30,SCSA-STATE_ART-SCSA_PLUS_V3
0.2,0.25,0.4652347214527331,0.0,0.0,0.0,0.0,0.2,0.3,31,SCSA-STATE_ART-SCSA_PLUS_V3
0.25,0.2361111111111111,0.448643819352159,0.0,0.0,0.0,0.25,0.2,0.2,32,SCSA-STATE_ART-SCSA_PLUS_V3
1.0,0.7968253968253968,0.9044067485064367,1.0,0.5,0.6666666666666666,0.75,0.8,0.7,33,SCSA-STATE_ART-SCSA_PLUS_V3
0.5,0.5533333333333333,0.710110280620427,0.0,0.5,0.3333333333333333,0.5,0.6,0.5,34,SCSA-STATE_ART-SCSA_PLUS_V3
,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,SCSA-STATE_ART-SCSA_PLUS_V3
0.5,0.7253968253968255,0.8029580725803853,0.0,0.5,0.6666666666666666,0.75,0.8,0.7,36,SCSA-STATE_ART-SCSA_PLUS_V3
0.3333333333333333,0.43333333333333335,0.6084170171049966,0.0,0.0,0.3333333333333333,0.25,0.4,0.4,37,SCSA-STATE_ART-SCSA_PLUS_V3
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,38,SCSA-STATE_ART-SCSA_PLUS_V3
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,39,SCSA-STATE_ART-SCSA_PLUS_V3
1.0,0.6428571428571428,0.8276904491046954,1.0,0.5,0.3333333333333333,0.5,0.4,0.4,40,SCSA-STATE_ART-SCSA_PLUS_V3
0.125,0.125,0.31546487678572877,0.0,0.0,0.0,0.0,0.0,0.1,41,SCSA-STATE_ART-SCSA_PLUS_V3
0.25,0.3291666666666666,0.5375449618872555,0.0,0.0,0.0,0.25,0.2,0.4,42,SCSA-STATE_ART-SCSA_PLUS_V3
0.5,0.373015873015873,0.5937751258332797,0.0,0.5,0.3333333333333333,0.25,0.2,0.3,43,SCSA-STATE_ART-SCSA_PLUS_V3
0.5,0.740702947845805,0.8078696883910291,0.0,0.5,0.6666666666666666,0.75,0.8,0.7,44,SCSA-STATE_ART-SCSA_PLUS_V3
0.3333333333333333,0.4981481481481482,0.6634386775986221,0.0,0.0,0.3333333333333333,0.5,0.4,0.6,45,SCSA-STATE_ART-SCSA_PLUS_V3
