text,item_id,user_who_published,user_id,ranking,rating,like_count,retweet_count,reply_count,quote_count,algorithm,date
"ICE QUEEN: Russian ballerina performs scenes from Swan Lake on the frozen Gulf of Finland to protest a plan to develop the area into a port.

She hopes her breathtaking performance will save swans which inhabit the bay. https://t.co/7aV6I2x7v2 https://t.co/2a9mnmxJqN",1369419121818038275,28785486,63.0,3.0,5.0,684,182,27,24,CS-SCSA_PLUS,2023-08-19
"Arizona, Montana sue to block DHS rules that would limit ICE arrests

https://t.co/0JepOT1N0f",1369266567423397891,1367531,63.0,4.0,3.0,544,124,37,10,CS-SCSA_PLUS,2023-08-19
It's the end of the Piers show for the man who never knew when to stop https://t.co/jMnijXr3Fo,1369430517381267460,87818409,63.0,5.0,3.0,599,68,67,19,CS-SCSA_PLUS,2023-08-19
Arkansas has become the first state in 2021 to enact a near-total abortion ban https://t.co/JNWGvoIIzB,1369425009303822344,759251,63.0,6.0,1.0,143,46,121,26,CS-SCSA_PLUS,2023-08-19
"""As per state guidance, all non-essential travel should be avoided, and staying local is a good way to do your part in slowing the spread of COVID-19,"" a Facebook post from the school says. https://t.co/jFplAfawt1",1369377489030705154,759251,63.0,7.0,1.0,205,42,24,6,CS-SCSA_PLUS,2023-08-19
".@taycassidyj uplifts Black women on her TikTok through her 'Black Girl Magic Minute' series: ""I want to show people that Black people aren't a monolith."" #SoulOfANation https://t.co/3rAczvyyLC",1369492359243763717,28785486,63.0,8.0,2.0,140,28,12,4,CS-SCSA_PLUS,2023-08-19
A rumbling volcano on Indonesia’s Sumatra island unleashed an avalanche of searing gas clouds down its slopes during an eruption. No casualties were reported. https://t.co/gTnC4v1KKu,1370127157276606467,28785486,63.0,9.0,5.0,67,35,8,4,CS-SCSA_PLUS,2023-08-19
"Parents could start receiving the new $3,000 child tax credit by summer. Here’s how it works - @CNBC  https://t.co/12BD6NfVZv",1369442906671616001,14173315,63.0,10.0,5.0,72,32,1,0,CS-SCSA_PLUS,2023-08-19
"Lady Gaga's dognapping, dog walker shooting may have been part of gang initiation: report https://t.co/YaKrLOoOJR",1369426283919212544,1367531,63.0,1.0,2.0,47,13,32,8,CS-SCSA_PLUS,2023-08-19
"Racist and homophobic tweets from Teen Vogue's new editor resurfaced over the weekend, prompting her to address the nearly 10-year-old posts in a message to staffers who condemned her actions. https://t.co/JOkKJ2zNXT",1369573257234550784,14173315,63.0,2.0,3.0,35,11,24,5,CS-SCSA_PLUS,2023-08-19
"New York City will welcome high school students back into classrooms starting on March 22.

""Society has deemed that teenagers don't have to be back in school and I think these are the ones suffering immensely,"" @DyanHes tells CBSN. https://t.co/uzuvWDjJzT",1369360371006472195,15012486,63.0,3.0,2.0,45,5,15,2,CS-SCSA_PLUS,2023-08-19
"HBO's ""COVID Diaries NYC"" is a bracing, authentic antidote to fluffy quarantine TV
https://t.co/xozWFqWKco",1369438309643153408,14293310,63.0,4.0,5.0,45,12,1,2,CS-SCSA_PLUS,2023-08-19
Top woman in Iditarod forced out after concussion and other injuries https://t.co/yJQdXYm1C9,1369505213904748554,87818409,63.0,5.0,2.0,28,12,12,1,CS-SCSA_PLUS,2023-08-19
"Alaska has become the first state in the US to open up Covid-19 vaccination for younger people, allowing anyone 16 or older to get the jab.
https://t.co/sybIigFkIn",1369613079433142278,16973333,63.0,6.0,4.0,27,10,1,0,CS-SCSA_PLUS,2023-08-19
Sir Kazuo Ishiguro’s speculative scenario of technological innovation is a domestic satire on aspirational parenting https://t.co/PxCYvTHcYo,1369340768138240000,5988062,63.0,7.0,5.0,32,3,2,1,CS-SCSA_PLUS,2023-08-19
Jameela Jamil calls out Piers Morgan and says his ‘hatred’ made her consider suicide https://t.co/WApiGGtDum,1369617901678964736,16973333,63.0,8.0,5.0,25,5,10,0,CS-SCSA_PLUS,2023-08-19
"Unforgotten, series 4 episode 3 recap: Will Cassie and Sunny get the truth out of the suspects, who are already lying to them? https://t.co/vCHYVJlt8C",1369559628183445504,16973333,63.0,9.0,2.0,15,0,2,1,CS-SCSA_PLUS,2023-08-19
Poetic justice sees Juventus eliminated after Andrea Agnelli turns back on football logic https://t.co/HeID4qijit,1369564089211641856,16973333,63.0,10.0,5.0,6,3,1,0,CS-SCSA_PLUS,2023-08-19
"As first lady of the United States, and the first Black person to serve in the role, Obama ""has emerged as one of the most influential and iconic women of the 21st century,"" a statement from the National Women's Hall of Fame says. https://t.co/o8uJq4MNrt",1369343506939019269,759251,63.0,1.0,1.0,3941,450,271,55,B1-SCSA_PLUS,2023-08-19
"As first lady of the United States, and the first Black person to serve in the role, Obama ""has emerged as one of the most influential and iconic women of the 21st century,"" a statement from the National Women's Hall of Fame says. https://t.co/o8uJq4MNrt",1369343506939019269,759251,63.0,2.0,1.0,3941,450,271,55,B1-SCSA_PLUS,2023-08-19
"Gonzaga beats BYU to become WCC champions ?

Jalen Suggs:
? 23 Pts
? 5 Reb
? 5 Ast https://t.co/pP8JOuPBp6",1369498799673065473,2557521,63.0,3.0,4.0,2000,116,64,24,B1-SCSA_PLUS,2023-08-19
"???? ???? ??????? ? ???????? ?

What race are you looking forward to most? ?

Watch them all live with us!

#SkyF1 | #F1 https://t.co/YL1F7zeZ65",1367766039254163458,368276033,63.0,4.0,3.0,1549,237,156,52,B1-SCSA_PLUS,2023-08-19
"Lauren Thomas Mandel, a Covid-19 long-hauler and mother of four, discusses persistent symptoms she says her family is experiencing months after recovering from the virus. https://t.co/bDkMynhG4u",1369490617592467456,759251,63.0,5.0,1.0,588,141,92,13,B1-SCSA_PLUS,2023-08-19
"""No matter what he does in his managerial career going forward he may never do something greater for so many people in winning this title.""

Will we see #RangersFC back in the #UCL?",1368848967086215169,19230601,63.0,6.0,3.0,806,25,15,1,B1-SCSA_PLUS,2023-08-19
"""I don't think any of us wants to be the only woman in the room,"" Cate Blanchett says at TIME's ""Voices of the Future"" Women's Summit https://t.co/7EsB1lwtET",1369242094217404419,14293310,63.0,7.0,2.0,561,100,7,7,B1-SCSA_PLUS,2023-08-19
"British tabloids hammer fiery fallout as Meghan, Harry send royal family into crisis mode

https://t.co/KDWl3gZtuH",1369281300453015552,1367531,63.0,8.0,1.0,196,48,180,17,B1-SCSA_PLUS,2023-08-19
"Google boasts that it knows you better than you know yourself. Google can’t read your mind, of course. But it can read your search history.
https://t.co/DviUGsCpS4",1368856158010810369,15808647,63.0,9.0,5.0,74,42,3,4,B1-SCSA_PLUS,2023-08-19
"Google boasts that it knows you better than you know yourself. Google can’t read your mind, of course. But it can read your search history.
https://t.co/DviUGsCpS4",1368856158010810369,15808647,63.0,10.0,5.0,74,42,3,4,B1-SCSA_PLUS,2023-08-19
BREAKING: Joachim Low will STEP DOWN as Germany boss after this summer's Euros https://t.co/jKup5bptSX https://t.co/Js4oG2GmhV,1369233187860328448,111556576,63.0,1.0,3.0,77,16,2,9,B1-SCSA_PLUS,2023-08-19
John Terry shares photo of him studying Pep Guardiola's coaching guide ahead of Aston Villa's clash v Newcastle https://t.co/geio9sbENp,1369532238304534528,111556576,63.0,2.0,4.0,28,6,3,0,B1-SCSA_PLUS,2023-08-19
It wasn't easy but we've narrowed down to the top ten day trips from Salt Lake City. https://t.co/0zb3SVWYcI,1369441139871387656,15066760,63.0,3.0,2.0,16,7,1,1,B1-SCSA_PLUS,2023-08-19
"When I got a call saying there was one available, I had to do some ethical gymnastics and decide whether to take it.
https://t.co/uuIk8KlNWo",1368835740529000449,15808647,63.0,4.0,5.0,12,7,0,1,B1-SCSA_PLUS,2023-08-19
"As President Biden forges ahead with his promise to reopen most schools within his first 100 days, the debates sound as complicated as ever—and offer a glimpse into many of the difficulties of reopening society at large. https://t.co/o9DztZGN2T",1369590734672760836,15808647,63.0,5.0,5.0,7,4,0,2,B1-SCSA_PLUS,2023-08-19
"As President Biden forges ahead with his promise to reopen most schools within his first 100 days, the debates sound as complicated as ever—and offer a glimpse into many of the difficulties of reopening society at large. https://t.co/o9DztZGN2T",1369590734672760836,15808647,63.0,6.0,5.0,7,4,0,2,B1-SCSA_PLUS,2023-08-19
"? King of Melbourne ?

Novak Djokovic wins NINTH #AusOpen title, taking grand slam tally to 18.

? https://t.co/Jf8zfiMt5D https://t.co/iJPXdksYWm",1363564146948665347,34992644,63.0,7.0,5.0,21,0,0,0,B1-SCSA_PLUS,2023-08-19
"GOAL! Dortmund 2-0 Sevilla (5-2 agg). This time, Haaland scores!
https://t.co/x8BZsRryJB #UCL",1369395917321801728,46403451,63.0,8.0,2.0,9,1,0,0,B1-SCSA_PLUS,2023-08-19
"More than half of all trained pilots no longer working
https://t.co/F288Sqeg1N",1354908861572935681,53372965,63.0,9.0,2.0,1,3,0,0,B1-SCSA_PLUS,2023-08-19
@WanderingMonke3 Correct continent! The country in question is a similar size to Slovenia ?,1352325551621595136,19110632,63.0,10.0,1.0,1,0,0,0,B1-SCSA_PLUS,2023-08-19
"If you bought or found them unknowingly, the reward is the same. I continue to love you Ryan Fischer, you risked your life to fight for our family. You’re forever a hero.",1365416645624143873,14230524,62.0,1.0,3.0,114560,10398,1962,337,SCSA-SCSA_PLUS,2023-08-19
"My intention is to acknowledge our past, be healing for our present, and passionate for a future where we work together lovingly. I will sing to the hearts of all people who live on this land. Respectfully and kindly, Lady Gaga. ❤️????",1351920546011893761,14230524,62.0,2.0,3.0,112780,8208,2781,475,SCSA-SCSA_PLUS,2023-08-19
"@yelyahwilliams This made my heart race/double in size/turn into a confetti cloud of petals, thank you so much. You’re incredible. And this was so nice to read ??",1337463904566456320,17919972,62.0,3.0,3.0,65565,5177,2781,2813,SCSA-SCSA_PLUS,2023-08-19
"It’s not the news we enjoy sharing, but we want to make sure we launch this update properly. Stay tuned for more information as the time draws closer. Thank you for your continued patience and support. 3/3",1364607745270423556,821102114,62.0,4.0,3.0,21759,563,1156,53,SCSA-SCSA_PLUS,2023-08-19
"@elincomprendid @taylornation13 Yeah, talking to Jack about life is one of my all time favorite hobbies. He’s always curious, always wondering how to keep learning and growing. He’s the best ? #folkloreOnDisneyPlus",1331744604891344896,17919972,62.0,5.0,1.0,14695,1326,880,370,SCSA-SCSA_PLUS,2023-08-19
@mytexaselly @SelenaFanClub you are so talented!!,1353502767352926208,23375688,62.0,6.0,3.0,4023,349,221,45,SCSA-SCSA_PLUS,2023-08-19
@DeusEx @CDPROJEKTRED @Tholia_Bentz Thanks! Right back at ya! https://t.co/LipziY1zHV,1337077938076979205,821102114,62.0,7.0,3.0,1011,23,26,2,SCSA-SCSA_PLUS,2023-08-19
@ruinergame @CDPROJEKTRED Thank you! https://t.co/zKZqNwcip1,1336793663792406530,821102114,62.0,8.0,2.0,351,9,9,0,SCSA-SCSA_PLUS,2023-08-19
@memecity0 @tostspender @bixbyknows1 Sending love ❤️,1365327872643260420,821102114,62.0,9.0,3.0,36,2,2,0,SCSA-SCSA_PLUS,2023-08-19
"@Mach5W We've been enjoying it too! Sort of a lower-stakes ""venture outside"" simulator.",1369383214062665731,24742040,62.0,10.0,2.0,22,0,1,1,SCSA-SCSA_PLUS,2023-08-19
"And I loved creating these songs with Aaron Dessner, Jack Antonoff, WB, and Justin Vernon. We’ve also welcomed some new (and longtime) friends to our musical kitchen table this time around...",1337020338916499463,17919972,62.0,1.0,3.0,143975,9658,1038,2624,SC-SCSA_PLUS,2023-08-19
I’ll see you guys in the YouTube premiere page chat before midnight to answer some questions ?‍♀️,1337022746824499203,17919972,62.0,2.0,3.0,118429,8165,2041,1841,SC-SCSA_PLUS,2023-08-19
"All *digital downloads* of the album will include an exclusive, digital booklet with 16 brand new photos. You can pre-order evermore now at https://t.co/QYMUTL0IAj",1337021907464499204,17919972,62.0,3.0,3.0,106010,7555,482,549,SC-SCSA_PLUS,2023-08-19
https://t.co/Xv2Uu0fzkv,1362083047785439239,34507480,62.0,4.0,3.0,70847,12043,2468,5203,SC-SCSA_PLUS,2023-08-19
"@preemptivelove: https://t.co/TBXP33fI1d

@impactlebanon: https://t.co/MYCtxrKBl6

Sadalsuud Foundation: https://t.co/j7l2PInSgY

@SaveTheChildren: https://t.co/NKREaT4gAg https://t.co/lKxDwRtSdn",1294010972055592962,79293791,62.0,5.0,3.0,20560,5907,219,93,SC-SCSA_PLUS,2023-08-19
@luvyoutosaturn @taylornation13 @cinnamn13 Wowwwwww thank you so much. I’m so glad you like that one. #folkloreOnDisneyPlus,1331748997124534274,17919972,62.0,6.0,3.0,11819,931,563,97,SC-SCSA_PLUS,2023-08-19
"the issue has been resolved. thanks for the kind words &amp; patience, everyone. https://t.co/8Sw7JdsV05",1354545532044075013,811377,62.0,7.0,3.0,4498,86,102,16,SC-SCSA_PLUS,2023-08-19
@myrarestyles @SelenaFanClub ♥️,1355167587638906880,23375688,62.0,8.0,3.0,2399,281,363,48,SC-SCSA_PLUS,2023-08-19
"""Thank you to all our players for joining us on this incredible journey and to the millions of Bethesda fans around the world. Now that we’re one team, we can start working together on the future ahead.” - @XboxP3",1369325020258983936,24742040,62.0,9.0,4.0,2253,78,39,1,SC-SCSA_PLUS,2023-08-19
"Congrats to all! We’ll be contacting all winners via DMs, so make sure to check your inboxes.
We hope you’ll keep showcasing your skillful use of our in-game photo mode and taking our breaths away!",1365315820080009221,821102114,62.0,10.0,3.0,1898,38,55,2,SC-SCSA_PLUS,2023-08-19
"Hotfix 1.12 is now available on PC!

This update addresses the vulnerability that could be used as part of remote code execution (including save files):
- Fixed a buffer overrun issue.
- Removed/replaced non-ASLR DLLs. https://t.co/LAkBfVpnXf",1357647227808841728,821102114,62.0,1.0,3.0,17377,1231,1330,159,CS-SCSA_PLUS,2023-08-19
"Reminder: @Nvidia and @AMD have released their new drivers updates. For the best experience with #Cyberpunk2077, make sure to download and install them before jumping into the game!

⚙ https://t.co/om2n2LRX9n (v460.79)
⚙ https://t.co/lTugpJFzP2 (v20.12.1) https://t.co/9if9VnHHFG",1337102280059834370,821102114,62.0,2.0,3.0,11253,615,1145,113,CS-SCSA_PLUS,2023-08-19
"? if you already completed The Ancient Gods - Part One
 ? if you are actively muscling through",1319639717906821121,113696373,62.0,3.0,3.0,6212,200,922,80,CS-SCSA_PLUS,2023-08-19
Visit Deathloop’s Blackreef and enjoy its four uniquely defined districts (when you’re not being shot at). New trailer from State of Play: https://t.co/kbJ8Tj3zrH https://t.co/VEJOHxafxr,1365731424322478084,10671602,62.0,4.0,5.0,2005,140,71,6,CS-SCSA_PLUS,2023-08-19
"From stadiums to dirt filled canyons, grab the wheel and rise to the top in Monster Jam Steel Titans 2, barrelling onto PS4 today: https://t.co/RhAg3I9TxR https://t.co/qQD5Mif3mm",1366752653401853956,10671602,62.0,5.0,5.0,1259,84,33,5,CS-SCSA_PLUS,2023-08-19
"@mount10drew Some games have ""easy"" mode. That would be ""too easy"" mode.",1369308139158446081,24742040,62.0,6.0,3.0,553,5,6,1,CS-SCSA_PLUS,2023-08-19
"RT @CallofDuty: The next chapter begins. #BlackOpsColdWar

Get the intel on what's available in the much-anticipated sequel to the original…",1326957720759541761,612782611,62.0,7.0,4.0,0,209,0,0,CS-SCSA_PLUS,2023-08-19
"@S_Wanchu No, you’re good.",1352017720578105346,821102114,62.0,8.0,1.0,61,1,7,0,CS-SCSA_PLUS,2023-08-19
"@DorianParksnRec @Zendaya Anything is possible, amigo! But you must believe in yourself. In this case... you must believe VERY hard. Good luck! Ha!",1359973359568625670,15234657,62.0,9.0,3.0,3,0,2,0,CS-SCSA_PLUS,2023-08-19
@TheClosetIndian Who says being single and ready to mingle is a bad thing? ?,1359935760627953665,15234657,62.0,10.0,3.0,3,0,1,0,CS-SCSA_PLUS,2023-08-19
"Scream Fortress XII –⁠ the annual Team Fortress 2 Halloween Event –⁠ has begun! Play on four new Halloween themed community maps, get tons of new community unlocks, and check out improvements to the Mannpower game mode. https://t.co/1PBcS8e3D1 https://t.co/VSGJKWZaxw",1312476369830338561,1141417774201184257,62.0,1.0,4.0,11406,1708,511,196,B1-SCSA_PLUS,2023-08-19
"This week Red Dead Online celebrates the makers who aren’t afraid to experiment and improvise.

Craft any item at a Campfire to get 3 Collectibles. Craft anything in Gus’ Store, meanwhile, to bag Rewards and Offers good for a free hat and more.

https://t.co/CVZMciiVun https://t.co/wStyTofe3r",1354081977062850561,29758446,62.0,2.0,4.0,3459,276,374,17,B1-SCSA_PLUS,2023-08-19
"Looking for the latest news on #REVillage? We've got you covered.
?https://t.co/P7qJyLKxBK https://t.co/VrT9x2aT24",1362099968824254464,252882791,62.0,3.0,4.0,1817,261,42,40,B1-SCSA_PLUS,2023-08-19
"@CSGO Expand your cooperative gaming possibilities with Remote Play Together, a @steam_games multiplayer feature that shipped this week. Play your couch co-op games together with friends, over the internet!
https://t.co/vBshhQYl32 https://t.co/z33BGhnZIH",1198044435163967488,1141417774201184257,62.0,4.0,4.0,1514,139,53,11,B1-SCSA_PLUS,2023-08-19
"RT @fairfightaction: Join us this Thursday for our Rock The Runoff virtual concert. Hosted by @KerryWashington, this is sure to be a night…",1334706123971162115,26565946,62.0,5.0,4.0,0,656,0,0,B1-SCSA_PLUS,2023-08-19
@Fernand69572826 Stay strong!,1336808991792525325,821102114,62.0,6.0,4.0,327,6,20,3,B1-SCSA_PLUS,2023-08-19
Summon legends of the past into the present with The Blizzard Arcade Collection! #ReliveTheLegacy and  ?️ learn more: https://t.co/dwogTV6lEw https://t.co/wxOxn4g3Am,1366478355558780939,331908924,62.0,7.0,4.0,264,26,22,2,B1-SCSA_PLUS,2023-08-19
@CyberNate2077 @CP2077Countdown It has been. Was it worth it? You bet!,1336517598029213698,821102114,62.0,8.0,4.0,251,2,4,0,B1-SCSA_PLUS,2023-08-19
"You don’t need a library card to check out Dr. Hakim’s dance moves. ? #ItTakesTwoGame is just ONE MONTH away!

Pre-order here: https://t.co/SiCyWUT98b https://t.co/fuEq5b6br7",1365346314956005378,15234657,62.0,9.0,4.0,182,6,23,6,B1-SCSA_PLUS,2023-08-19
@AuraWolf92 Excited doesn't even begin to describe how we feel about this addition to our family!,1369374583598571524,24742040,62.0,10.0,4.0,2,0,0,0,B1-SCSA_PLUS,2023-08-19
"Just admiring the pure beauty and artistry on display. (Remember, YOU chose surprise.) #Witchmas https://t.co/wgCey8hP2P",1339525827118194689,1038082275689340928,61.0,1.0,3.0,5666,722,164,212,SCSA-SCSA_PLUS,2023-08-19
