id,item_id,user_who_published,user_id,ranking,rating,algorithm
367,1369521918412472320,16211434,77,2,2,CS
367,1329140321402445824,9676212,77,3,3,CS
367,1369499281833537540,16211434,77,4,2,CS
367,1349357033301159936,9676212,77,5,3,CS
367,1369181189932777474,15066760,77,6,2,CS
367,1352922753565863936,19110632,77,7,3,CS
367,1367625947462184961,36184220,77,8,3,CS
367,1368999972792844292,24016767,77,9,4,CS
367,1361209516277174279,21887420,77,10,4,CS
365,1349377838722519040,19110632,77,1,4,SC
365,1349380288783253504,19110632,77,2,5,SC
365,1369311531360518146,2735591,77,3,4,SC
365,1369405604595400711,2735591,77,4,5,SC
365,1362776603047165957,621583,77,5,4,SC
365,1369298875719311360,2735591,77,6,4,SC
365,1369326799709212680,2735591,77,7,4,SC
365,1354011094751260673,19110632,77,8,4,SC
365,1353672852747284480,19110632,77,9,5,SC
365,1369614175048249346,25562270,77,10,5,SC
366,1369315042236174343,2735591,77,1,3,SCSA
366,1369395335769038849,14800270,77,2,5,SCSA
366,1369458171467591683,1344951,77,3,4,SCSA
366,1368622654870192131,15808647,77,4,4,SCSA
366,1352554075657801732,19110632,77,5,5,SCSA
366,1369226601972563972,15808647,77,6,5,SCSA
366,1364851499042537474,19110632,77,7,5,SCSA
366,1369015794248671233,19407053,77,8,5,SCSA
366,1369438033892806663,15808647,77,9,5,SCSA
366,1369619124318580736,15808647,77,10,5,SCSA
290,1367339191961489408,20346956,78,1,3,B1
290,1367307559640571904,20346956,78,2,1,B1
290,1368204280629444611,11026952,78,3,1,B1
290,1367318893191196674,16727749,78,4,1,B1
290,1369407651914932229,19263978,78,5,1,B1
290,1368686691452608517,20265254,78,6,1,B1
290,1366894541475696640,19564719,78,7,1,B1
290,1367295348574728194,16201775,78,8,3,B1
290,1366609467803074561,19077044,78,9,3,B1
290,1367486237574123525,16727749,78,10,3,B1
289,1367296657705099264,19077044,78,1,3,CS
289,1367327155667935236,20346956,78,2,1,CS
289,1368218004861911049,16212685,78,3,1,CS
289,1367172928295628802,20346956,78,4,1,CS
289,1367616598727614473,19583545,78,5,2,CS
289,1368984926410989569,22910295,78,6,1,CS
289,1366848285361717252,20346956,78,7,2,CS
289,1367535310733680640,19077044,78,8,2,CS
289,1368236771671162881,2941994339,78,9,1,CS
289,1366967661754675207,20346956,78,10,4,CS
287,1368932010971004931,1638021792,78,1,2,SC
287,1368245651046207493,20346956,78,2,3,SC
287,1303249708169613313,65468720,78,3,1,SC
287,1368909409775149064,96951800,78,4,1,SC
287,1324374402750767104,140845817,78,5,1,SC
287,1367462925250818061,34613288,78,6,1,SC
287,1319402828285108225,140845817,78,7,2,SC
287,1367113993815547906,34613288,78,8,2,SC
287,1366499073671454725,452155423,78,9,2,SC
287,1368580185642110982,34613288,78,10,2,SC
288,1368933410085945345,19263978,78,1,1,SCSA
288,1319343716801236992,140845817,78,2,2,SCSA
288,1367170047081402380,16727749,78,3,1,SCSA
288,1345510484213075968,65468720,78,4,1,SCSA
288,1368584215403655171,20265254,78,5,1,SCSA
288,1368561200754270210,19583545,78,6,4,SCSA
288,1326736922199257089,140845817,78,7,1,SCSA
288,1367649223601238016,16212685,78,8,2,SCSA
288,1367531774012751878,16201775,78,9,1,SCSA
288,1366232555037462531,20346956,78,10,4,SCSA
364,1354523590742446080,18222378,79,1,3,B1
364,1362841895030968326,55365711,79,2,4,B1
364,1324424895749652481,116362700,79,3,3,B1
364,1292597118763319296,108361327,79,4,5,B1
364,1361735737411067909,18222378,79,5,4,B1
364,1341790679945670656,15155074,79,6,5,B1
364,1360011987493789696,3004231,79,7,2,B1
364,1365017631321858052,3004231,79,8,2,B1
364,1322229311718494210,18847632,79,9,3,B1
364,1307137727067029506,96829836,79,10,2,B1
363,1319321276171759617,19373710,79,1,3,CS
363,1263620338790944769,297047872,79,2,3,CS
363,1212045448812417030,89366493,79,3,5,CS
363,1357083144407552000,3004231,79,4,5,CS
363,1330266160202477577,6207392,79,5,3,CS
363,1355379018791591936,18222378,79,6,3,CS
363,1324444938923175936,19373710,79,7,2,CS
363,1322265461359316992,95955871,79,8,2,CS
363,1367702233853259783,27195114,79,9,2,CS
363,1345783947607867393,314792669,79,10,2,CS
361,1273231711908872193,19028953,79,1,4,SC
361,1350483251291451392,19373710,79,2,5,SC
361,1182112257708306433,19028953,79,3,5,SC
361,1359597695548153864,15155074,79,4,3,SC
361,1364683920965578753,55365711,79,5,4,SC
361,1095067826061262848,19028953,79,6,5,SC
361,1365320876510560258,19114743,79,7,4,SC
361,1338584496489172992,3004231,79,8,4,SC
361,1336059119174897665,15155074,79,9,5,SC
361,1366561763962073092,55365711,79,10,5,SC
362,1362872757109809152,55365711,79,1,4,SCSA
362,1360346403873181707,19114743,79,2,4,SCSA
362,1333873034114064385,19373710,79,3,3,SCSA
362,1366115959623331844,55365711,79,4,5,SCSA
362,1359932980974657536,19373710,79,5,4,SCSA
362,1362069293790162946,15155074,79,6,5,SCSA
362,1364624807220948994,55365711,79,7,5,SCSA
362,1343729046891347968,3004231,79,8,5,SCSA
362,1321455751567532032,19373710,79,9,5,SCSA
362,1347619092417548288,238475531,79,10,5,SCSA
372,1369403796443570180,1638021792,81,1,5,B1
372,1368299640421052423,96951800,81,2,5,B1
372,1368844528170500098,2941994339,81,3,5,B1
372,1366505349386240005,452155423,81,4,5,B1
372,1369267106215235589,22910295,81,5,5,B1
372,1368225636993691649,22910295,81,6,5,B1
372,1369226708763746305,1638021792,81,7,3,B1
372,1367226152549577157,3001704118,81,8,5,B1
372,1367112526647934977,452155423,81,9,5,B1
372,1368637578694524931,452155423,81,10,5,B1
371,1368174374247923712,34613288,81,1,5,CS
371,1368487188724350976,558797310,81,2,5,CS
371,1368234120082554894,773069256,81,3,5,CS
371,1367862841907294209,34613288,81,4,5,CS
371,1368939918727278599,3001704118,81,5,5,CS
371,1366854672955240450,22720074,81,6,5,CS
371,1361801412741529606,7905122,81,7,5,CS
371,1367703501367771141,55010030,81,8,5,CS
371,1367548056628039684,19583545,81,9,5,CS
371,1313215942826967040,22720074,81,10,5,CS
369,1368932010971004931,1638021792,81,1,5,SC
369,1362776603047165957,621583,81,2,5,SC
369,1368909409775149064,96951800,81,3,5,SC
369,1350483251291451392,19373710,81,4,5,SC
369,1367462925250818061,34613288,81,5,5,SC
369,1359597695548153864,15155074,81,6,5,SC
369,1367113993815547906,34613288,81,7,5,SC
369,1366499073671454725,452155423,81,8,5,SC
369,1368580185642110982,34613288,81,9,5,SC
369,1368649404702408707,34613288,81,10,5,SC
370,1369458171467591683,1344951,81,1,5,SCSA
370,1333873034114064385,19373710,81,2,5,SCSA
370,1368561200754270210,19583545,81,3,5,SCSA
370,1359932980974657536,19373710,81,4,5,SCSA
370,1362069293790162946,15155074,81,5,5,SCSA
370,1367497561645457427,19583545,81,6,5,SCSA
370,1369367467001315336,34613288,81,7,4,SCSA
370,1367822755769573377,19583545,81,8,5,SCSA
370,1368170081633644548,34613288,81,9,4,SCSA
370,1368501683219693570,34613288,81,10,5,SCSA
